nodeId	predictedValue	name
1618	8225.430219999998	10660008
1619	54570.57273	10660010
1631	3954.6122299999997	10650014
1632	11255.76985	10650015
1633	39219.222980000006	10650016
1652	44938.99193999999	10630003
1653	4169.58027	10620001
1654	30620.129140000005	10620002
1655	13456.770800000002	10620003
1656	26933.77066	10610006
1657	16694.70449	10610005
1658	10006.910189999999	10610004
1659	3793.25485	10610003
1660	27165.708040000005	10610002
1661	8527.450209999999	10610001
1666	3346.95444	10600005
1700	24119.21178	10570001
1701	141511.62678	10560001
1702	102328.63471	10560002
1703	140419.12730000002	10560003
1704	51612.536570000004	10560004
1721	102300.8206	10540001
1722	62260.542910000004	10540002
1723	60667.659309999995	10540003
1724	102384.20736999999	10540004
1725	147659.75779	10530002
1726	74417.80105000001	10530001
1727	104613.9516	10530005
1728	161964.31681	10530006
1729	34338.51533000001	10530007
1730	141425.41736	10530008
1731	85812.80627000002	10530009
1732	128696.09652000002	10530010
1733	136895.32570999998	10530011
1734	85812.80627000002	10530012
1735	166365.35417	10530004
1736	163884.74495	10530003
1737	28087.316209999997	10520001
1738	2819.02873	10520002
1740	3188.2122	10510002
1741	28304.27402	10510003
1742	2842.8318999999997	10510004
1743	188498.51778999998	10510005
1744	27882.25895	10510006
1745	28370.095690000006	10510007
1746	48850.7451	10510008
1747	10782.181439999998	10510009
1748	14265.317990000001	10510010
1749	4214.07112	10510011
1755	14479.710620000002	10490001
1765	16099.17254	10440002
1769	6522.30924	10440006
1770	27541.062719999998	10440007
1771	5550.178309999999	10440008
1772	3681.19767	10440009
1773	47764.784700000004	10440010
1774	100084.76600000002	10440011
1775	98096.49812	10440012
1776	14440.254220000003	10440013
1777	5929.45291	10440014
1778	7167.9259	10440015
1779	20879.647609999996	10440016
1780	5912.630499999999	10440017
1781	10083.40422	10440018
1782	18287.3047	10440019
1783	18327.91392	10440020
1784	14551.622320000004	10440022
1785	2294.49622	10440023
1786	7817.7591	10440024
1787	2047.53166	10440025
1788	6632.64019	10440026
1789	16853.10666	10440027
1790	8541.05597	10440028
1791	10135.94352	10440021
1792	82316.67525	10430001
1793	43243.74909	10430002
1794	123711.60397000003	10430003
1795	102633.25569	10430004
1796	105283.91581	10430005
1797	105039.48506	10430006
1798	3681.19767	10430007
1799	107869.51310999999	10430008
1800	113252.01896000002	10430009
1801	6581.574500000001	10430010
1802	100089.81971000001	10430011
1803	99958.26054	10430012
1804	3641.82967	10430013
1805	105664.62518000002	10430014
1806	16109.91426	10430015
1807	18845.92476	10420002
1808	34586.23734000001	10420001
1809	18267.59682	10410001
1810	8888.69194	10400001
1811	41649.1441	10400002
1812	19035.860689999998	10390001
1813	6035.46491	10390002
1814	43715.50233	10390003
1815	21000.099439999998	10390004
1816	14981.082970000003	10390005
1817	10866.36738	10390006
1822	5505.31628	10370001
1851	23058.378739999996	10350001
1852	23848.19078	10340001
1853	2554.22403	10330027
1854	17570.308619999996	10330028
1855	5514.87071	10330029
1856	8730.285520000001	10330030
1857	34223.4592	10330026
1858	14164.15244	10330025
1859	7694.11148	10330024
1860	19955.06637	10330023
1861	22885.92676	10330001
1862	6324.784860000001	10330002
1863	43876.9153	10330003
1864	14391.426340000002	10330004
1865	5548.0653	10330005
1866	22960.300330000002	10330006
1867	6546.388870000001	10330007
1868	16172.27085	10330008
1869	4075.2848	10330009
1870	15081.276150000002	10330010
1871	22205.491690000003	10330011
1872	11594.210520000002	10330013
1873	2214.7473600000003	10330014
1874	3624.6889300000003	10330015
1875	15193.080989999999	10330016
1876	24844.839219999998	10330017
1877	15766.227840000001	10330018
1878	4125.37901	10330019
1879	89905.31882	10330020
1880	11695.77249	10330021
1881	4810.68625	10330022
1882	12344.60913	10330012
1883	27774.392340000002	10320001
1884	245222.91804999998	10310001
1885	23967.544609999997	10310002
1911	21919.80563	10260006
1913	17912.32148	10260002
1916	12584.8644	10260005
1917	4950.33495	10250001
1918	40513.15522	10250002
1919	5032.02045	10250003
1920	13565.4891	10250004
1921	31799.81317	10250005
1922	38147.84486	10250006
1923	73451.72729000001	10250007
1924	5260.97362	10250008
1925	109072.51066	10250009
1926	10787.312450000001	10250010
1927	10667.79432	10250011
1928	2515.3702700000003	10250012
1929	20354.49595	10240001
1930	33418.72159000001	10240002
1937	157864.91274	10220001
1938	108353.84486	10220002
1939	118205.88493999999	10220003
1940	245580.91304	10220004
1941	75502.04368	10220005
1942	121127.98635999998	10220006
1945	13789.55072	10210003
1949	56382.52003	10210007
1950	3753.2318399999995	10210008
1960	91759.68748	10180001
1961	61690.850179999994	10180024
1962	91861.77584	10180002
1963	91861.77584	10180003
1964	58386.012859999995	10180004
1965	91759.68748	10180005
1966	57875.440950000004	10180006
1967	91242.26829	10180007
1968	58541.21155000001	10180008
1969	58386.012859999995	10180009
1970	91861.77584	10180010
1971	59847.802899999995	10180011
1972	91759.68748	10180012
1973	91934.68822	10180014
1974	58392.86013999999	10180015
1975	58600.73084999999	10180016
1976	91803.07178	10180017
1977	58384.72723999999	10180018
1978	101345.32275	10180019
1979	91803.07178	10180020
1980	91996.16446	10180021
1981	58386.012859999995	10180022
1982	66937.28489	10180023
1983	91765.33841	10180013
1984	14687.947150000002	10170001
1985	6481.8013900000005	10170002
1986	18702.61371	10170003
1987	69657.92208	10170004
1988	89869.85753	10170005
1996	64882.83284999999	10160008
2006	26158.35166	10160018
2008	157844.38626	10150003
2009	69724.23017000001	10150002
2010	69724.23017000001	10150001
2011	8480.76708	10140004
2012	18411.63719	10140001
2013	90600.50516	10140002
2014	22947.6627	10140003
2020	5732.12941	10120005
2021	7404.95857	10120006
2023	157667.22336	10120008
2024	39107.43801	10110044
2025	10239.96254	10110023
2026	21299.261000000002	10110024
2028	32431.72313	10110026
2029	25665.37933	10110027
2030	8326.118729999998	10110028
2031	157849.39275	10110029
2032	157701.67839000002	10110030
2035	89841.39908999999	10110033
2036	89787.01254999998	10110034
2037	157809.10044	10110035
2038	81242.50004	10110036
2039	6124.99658	10110037
2040	8161.649240000002	10110038
2042	6838.246890000002	10110040
2043	6529.309810000001	10110041
2044	81661.38497	10110042
2045	7245.271640000001	10110043
2046	16835.975759999998	10110022
2047	9876.019729999998	10110021
2048	8551.121019999999	10110020
2049	8325.051629999998	10110019
2050	120879.25183	10110001
2051	112401.33539	10110002
2054	13264.747610000002	10110005
2055	7129.389799999999	10110006
2056	18626.27582	10110007
2057	101333.41922	10110009
2060	9044.32169	10110012
2061	88945.33892000001	10110013
2062	93860.10574	10110014
2063	59758.73301	10110015
2064	63353.03151	10110016
2067	6378.92171	10110008
2068	5707.627630000001	10110047
2069	5070.548199999999	10110048
2070	21693.162340000003	10110049
2071	16729.911829999997	10110050
2074	8436.5608	10110053
2075	28079.15492	10110054
2076	28007.341009999996	10110055
2078	11575.45812	10110045
2087	69979.46579	10090001
2089	8972.988870000001	10090004
2090	636.25017	10090005
2091	3416.8438799999994	10090006
2094	13047.57032	10090009
2097	44881.68234	10080001
2198	157413.58569	10060002
2199	157849.39275	10060001
2200	23568.21391	10060030
2201	157667.22336	10060031
2202	35344.483190000006	10060032
2203	75873.73627000001	10060033
2204	255615.02293999997	10060034
2205	71450.66987	10060035
2206	3145.6486600000003	10060036
2207	11273.82935	10060037
2208	196454.60635000002	10060038
2209	89619.83052	10060039
2210	17846.62763	10060029
2211	3650.1856	10060028
2212	129468.18548000001	10060026
2213	4796.60678	10060005
2214	61383.740260000006	10060006
2215	248376.72034	10060007
2216	80368.21474	10060008
2217	90023.56847999999	10060009
2218	2408.98781	10060010
2219	68939.09852	10060011
2220	25366.73166	10060012
2221	89989.95569999998	10060013
2222	68715.55947000001	10060014
2223	7448.2008399999995	10060015
2224	7065.0366699999995	10060016
2225	61102.78671	10060017
2226	157327.83924000003	10060018
2227	54234.37327	10060019
2228	64964.951020000015	10060020
2229	231583.77695	10060021
2230	74131.90092999999	10060022
2231	89815.86611999999	10060023
2232	74526.68319000001	10060024
2233	7391.0522999999985	10060025
2234	156645.39094	10060027
2235	71277.47962	10060004
2236	157701.67839000002	10060003
2258	7680.389820000001	10020002
2259	8082.935949999999	10020001
2268	11001.13799	9990001
2269	11461.47676	9990002
2270	11088.261329999998	9990003
2271	11283.79392	9990004
2272	11283.79392	9990005
2273	5471.72211	9990006
2274	5392.504379999999	9990008
2275	7521.67335	9990009
2276	11223.23229	9990010
2277	5334.73235	9990007
2291	83584.32449	9950001
2292	18119.206009999998	9950002
2293	32731.88663	9940001
2294	5519.530820000001	9940002
2295	14195.621210000001	9940003
2296	16935.45996	9940004
2302	16695.74228	9920001
2303	10544.912530000001	9920002
2304	15065.184540000002	9920003
2305	24327.152069999996	9920004
2306	17687.46425	9910006
2307	35275.64087	9910007
2308	9167.9407	9910005
2309	8549.752380000002	9910004
2310	7443.97052	9910002
2311	5987.420189999999	9910001
2312	11219.28634	9910003
2316	1493.19229	9890001
2317	12237.703959999999	9880001
2318	118766.12200000002	9870001
2319	14369.6577	9870004
2320	47764.784700000004	9870005
2321	40054.3237	9870006
2322	5886.963669999999	9870007
2323	5196.838720000001	9870008
2324	5925.20283	9870009
2325	100051.94737	9870010
2326	101916.93403	9870011
2327	140152.74487	9870012
2328	48246.76473	9870013
2329	40315.695400000004	9870014
2330	3641.82967	9870015
2331	3648.0122199999996	9870016
2332	53246.891350000005	9870017
2333	136752.44918000003	9870018
2334	47136.99796	9870003
2335	3652.0449099999996	9870002
2336	8575.81505	9860001
2337	12282.33476	9860002
2341	12158.50384	9840003
2342	7310.24201	9840004
2343	6496.5536	9840005
2344	29934.357679999997	9840006
2345	23364.80609	9840007
2346	13455.64485	9840008
2347	1499.8167499999997	9840009
2348	47700.07506	9840010
2349	20252.172150000002	9840011
2350	4947.40187	9840012
2351	19303.890699999996	9840013
2352	21061.800280000003	9840014
2353	17575.44843	9840015
2354	9936.939310000002	9840016
2355	27071.716939999995	9840017
2356	8866.96161	9840018
2357	19260.49554	9840002
2358	5801.498109999999	9840001
2372	81784.37928000001	9820005
2424	21777.503139999997	9770001
2425	8914.7202	9760001
2426	15272.87689	9750001
2428	15084.48484	9730005
2429	9748.084190000001	9730001
2430	51670.60428000001	9730002
2431	3423.6768299999994	9730003
2432	16939.951819999995	9730004
2433	22240.57217	9730008
2434	6407.698689999999	9730009
2435	5261.559050000001	9730010
2436	7665.576359999999	9730011
2437	11376.827820000002	9730012
2438	74677.08922000001	9730007
2439	22267.806050000003	9730006
2464	6337.604969999999	9710037
2465	6513.00117	9710016
2466	32328.895089999998	9710017
2467	14014.30664	9710018
2468	5337.639300000001	9710019
2469	15807.56127	9710020
2470	9620.565400000001	9710021
2471	38121.80109	9710022
2472	35073.809460000004	9710023
2473	10288.52907	9710024
2474	75300.85708	9710025
2475	40443.75391	9710026
2476	26313.064010000002	9710027
2477	14276.97149	9710028
2478	12161.086449999999	9710029
2479	19091.4403	9710030
2480	71662.50343000001	9710031
2481	11735.838979999999	9710032
2482	33379.704639999996	9710033
2483	6813.1318	9710034
2484	11004.5743	9710035
2485	10703.211749999999	9710036
2486	13809.92915	9710015
2487	3792.71266	9710014
2488	8434.73201	9710013
2489	20725.70814	9710012
2490	38793.85094	9710002
2491	14126.49069	9710003
2492	9080.910359999998	9710004
2493	26644.50282	9710005
2494	14193.582880000002	9710006
2495	24906.47343	9710007
2496	3385.8177200000005	9710008
2497	5928.16551	9710009
2498	22487.186410000002	9710010
2499	7514.8467900000005	9710011
2500	5333.123980000001	9710001
2501	11873.565819999998	9710065
2502	35699.59517	9710066
2503	5391.19663	9710067
2504	14938.02989	9710068
2505	14994.26039	9710069
2506	22103.00883	9710070
2507	7604.22736	9710071
2508	24221.944199999998	9710072
2509	12216.212239999999	9710073
2510	4128.67591	9710074
2511	34111.79771	9710075
2512	21963.391299999996	9710076
2513	14682.625629999999	9710077
2514	8344.85976	9710078
2515	4459.182409999999	9710079
2516	14051.704810000005	9710080
2517	6890.35989	9710081
2518	10822.77818	9710082
2519	10619.567930000001	9710083
2520	16364.60227	9710084
2521	4601.69906	9710085
2522	6220.900319999999	9710064
2523	5938.39801	9710086
2524	41251.6821	9710063
2525	16184.36796	9710061
2526	14102.615950000001	9710040
2527	9233.7249	9710041
2528	24170.96661	9710042
2529	26447.39888	9710043
2530	2717.87912	9710044
2531	18706.663810000002	9710045
2532	20037.147999999997	9710046
2533	10995.925140000001	9710047
2534	21086.94599	9710048
2535	73309.96195	9710049
2536	13486.20914	9710050
2537	13979.788649999999	9710051
2538	114477.61677000001	9710052
2539	12966.02376	9710053
2540	39021.47237999999	9710054
2541	26649.86606	9710055
2542	4965.88861	9710056
2543	39867.203980000006	9710057
2544	10506.50487	9710058
2545	17210.31864	9710059
2546	35663.64927000001	9710060
2547	23471.77938	9710062
2548	42012.302169999995	9710087
2549	28381.966990000004	9710088
2550	13136.91139	9710089
2551	7104.875719999999	9710090
2552	3626.95628	9710091
2553	41338.69788	9710092
2554	24193.234439999997	9710093
