from	to
11.1	11
12.2	12
12.3	12
2.2	2
15.2	15
12.5	12
8.2	8
13.4	13
13.5	13
8.3	8
14.3	14
2.1	2
1.1	1
2.4	2
11.5	11
14.1	14
9.2	9
12.1	12
15.1	15
5.2	5
9.3	9
13.1	13
6.2	6
15.4	15
2.3	2
3.5	3
9.1	9
14.2	14
4.2	4
5.4	5
6.3	6
7.2	7
3.1	3
13.7	13
8.1	8
3.2	3
13.3	13
11.3	11
4.1	4
6.1	6
10.1	10
1.3	1
10.2	10
13.6	13
11.4	11
13.2	13
13.8	13
3.3	3
4.3	4
5.1	5
7.1	7
12.4	12
9.5	9
3.4	3
15.3	15
9.4	9
8.5	8
1.2	1
11.2	11
5.3	5
