from	to
12080001	2.1.1.2
12070001	3.1.1.2
12070001	3.1.1.1
12060001	3.1.2.4
12060002	3.1.2.4
12060003	4.2.1.1
12060004	4.2.1.1
12060005	3.2.2.1
12060006	3.2.2.1
12060007	3.2.2.1
12060008	3.2.2.1
12050019	2.2.2.3
12050019	4.2.1.1
12050019	4.2.1.2
12050019	1.1.5.1
12050019	2.2.4.1
12050001	2.2.4.1
12050002	2.1.1.2
12050003	1.1.5.1
12050004	2.2.4.1
12050005	2.2.2.3
12050006	1.1.5.1
12050007	4.2.1.1
12050007	4.2.1.2
12050008	2.1.1.2
12050008	1.1.5.1
12050008	2.2.2.3
12050008	2.2.4.1
12050009	2.1.1.2
12050009	1.1.5.1
12050009	2.2.2.3
12050009	2.2.4.1
12050010	2.1.1.2
12050010	1.1.5.1
12050010	2.2.2.3
12050010	2.2.4.1
12050011	2.1.1.2
12050011	1.1.5.1
12050011	2.2.2.3
12050011	2.2.4.1
12050012	2.1.1.2
12050012	1.1.5.1
12050012	2.2.2.3
12050012	2.2.4.1
12050013	2.1.1.2
12050013	1.1.5.1
12050013	2.2.2.3
12050013	2.2.4.1
12050014	2.1.1.2
12050014	1.1.5.1
12050014	2.2.2.3
12050014	2.2.4.1
12050015	2.1.1.2
12050015	1.1.5.1
12050015	2.2.2.3
12050015	2.2.4.1
12050016	2.1.1.2
12050016	1.1.5.1
12050016	2.2.2.3
12050016	2.2.4.1
12050017	2.2.2.3
12050017	4.2.1.1
12050017	4.2.1.2
12050017	1.1.5.1
12050017	2.2.4.1
12050018	2.2.2.3
12050018	4.2.1.1
12050018	4.2.1.2
12050018	1.1.5.1
12050018	2.2.4.1
12050022	2.2.2.3
12050022	4.2.1.1
12050022	4.2.1.2
12050022	1.1.5.1
12050022	2.2.4.1
12050023	2.2.2.3
12050023	4.2.1.1
12050023	4.2.1.2
12050023	1.1.5.1
12050023	2.2.4.1
12050024	2.2.2.3
12050024	4.2.1.1
12050024	4.2.1.2
12050024	1.1.5.1
12050024	2.2.4.1
12050025	2.2.2.3
12050025	4.2.1.1
12050025	4.2.1.2
12050025	1.1.5.1
12050025	2.2.4.1
12050021	2.2.2.3
12050021	4.2.1.1
12050021	4.2.1.2
12050021	1.1.5.1
12050021	2.2.4.1
12050020	2.2.2.3
12050020	4.2.1.1
12050020	4.2.1.2
12050020	1.1.5.1
12050020	2.2.4.1
12040003	3.1.1.2
12040003	3.1.1.1
12040004	3.1.2.4
12040005	3.2.1.3
12040002	2.2.1.3
12040001	2.2.1.3
12030002	3.2.2.1
12020002	3.2.2.1
12020001	3.2.2.1
12010001	2.2.1.1
12010002	2.2.1.3
12000001	3.1.1.1
12000001	4.2.1.1
12000001	4.2.1.2
12000002	2.2.2.1
12000002	1.1.1.1
12000002	2.2.3.2
12000003	1.1.1.2
12000003	2.2.2.1
12000003	2.2.3.2
11990001	1.1.5.3
11990002	1.1.5.3
11990003	4.2.1.1
11980001	3.2.2.1
11980002	3.2.2.1
11980003	3.2.2.1
11980004	3.2.2.1
11980005	3.2.2.1
11980006	3.2.2.1
11980007	3.2.2.1
11980008	3.2.2.1
11980009	3.2.2.1
11980010	3.2.2.1
11980011	3.2.2.1
11980012	3.2.2.1
11980013	3.2.2.1
11980014	3.2.2.1
11980015	3.2.2.1
11980016	3.2.2.1
11980017	3.2.2.1
11980018	3.2.2.1
11980019	3.2.2.1
11980020	3.2.2.1
11980021	3.2.2.1
11980022	3.2.2.1
11980024	3.2.2.1
11980023	3.2.2.1
11970007	3.2.2.1
11970008	3.2.2.1
11970009	3.2.2.1
11970010	3.2.2.1
11970011	3.2.2.1
11970012	3.2.2.1
11970013	3.2.2.1
11970014	3.2.2.1
11970015	3.2.2.1
11970016	3.2.2.1
11970017	3.2.2.1
11970018	3.2.2.1
11970019	3.2.2.1
11970020	3.2.2.1
11970006	3.2.2.1
11970005	3.2.2.1
11970003	3.2.2.1
11970001	3.2.2.1
11970002	3.2.2.1
11970004	3.2.2.1
11960001	3.2.2.2
11950001	3.2.2.2
11940001	3.2.2.1
11930001	2.2.5.1
11930001	4.2.1.1
11920001	3.2.1.2
11910001	1.1.1.1
11910001	3.2.2.1
11910002	1.1.1.1
11910002	3.2.2.1
11910003	1.1.1.1
11910003	3.2.2.1
11900001	4.2.1.1
11890001	3.2.2.1
11890002	3.2.2.1
11890003	2.2.5.1
11890004	2.2.5.1
11890005	3.1.1.1
11890006	3.1.1.1
11880002	3.2.2.1
11880001	3.2.2.1
11880005	3.2.2.1
11880006	3.2.2.1
11880007	3.2.2.1
11880008	3.2.2.1
11880004	3.2.2.1
11880003	3.2.2.1
11870001	3.2.2.1
11870002	3.2.2.1
11860001	3.2.2.1
11860002	3.2.2.1
11860003	3.2.2.1
11860004	3.2.2.1
11860005	3.2.2.1
11860006	3.2.2.1
11850001	1.1.6.1
11850002	3.1.1.1
11840001	2.1.2.2
11840001	2.2.1.3
11840001	2.2.6.2
11840001	2.2.1.1
11840001	2.2.6.1
11830001	2.2.2.3
11830001	3.2.2.2
11830001	4.2.1.1
11830001	1.1.6.1
11830001	4.2.1.2
11830001	3.1.1.1
11830001	3.1.1.2
11830001	2.2.1.3
11830001	2.2.1.1
11830001	2.2.4.1
11830001	3.2.2.1
11830002	2.2.2.3
11830002	3.2.2.2
11830002	4.2.1.1
11830002	1.1.6.1
11830002	4.2.1.2
11830002	3.1.1.1
11830002	3.1.1.2
11830002	2.2.1.3
11830002	2.2.1.1
11830002	2.2.4.1
11830002	3.2.2.1
11830003	2.2.2.3
11830003	3.2.2.2
11830003	4.2.1.1
11830003	1.1.6.1
11830003	4.2.1.2
11830003	3.1.1.1
11830003	3.1.1.2
11830003	2.2.1.3
11830003	2.2.1.1
11830003	2.2.4.1
11830003	3.2.2.1
11820001	1.1.5.1
11810001	2.2.2.3
11810001	3.2.2.2
11810001	1.1.6.1
11810001	2.2.3.2
11810001	2.2.6.2
11810001	2.2.1.3
11810001	2.2.6.1
11810001	2.2.5.1
11810001	3.2.2.1
11800001	3.1.1.2
11800001	3.1.1.1
11800002	3.1.1.2
11800002	3.1.1.1
11790001	2.2.2.2
11790002	2.2.6.1
11780008	2.2.1.1
11780007	2.2.1.1
11780006	2.2.1.1
11780005	2.2.1.1
11780001	2.2.1.1
11780002	2.2.1.1
11780003	2.2.1.1
11780004	2.2.1.1
11770001	2.2.6.1
11770002	2.2.6.1
11770003	1.1.6.1
11770004	1.1.5.2
11770005	2.2.4.2
11760001	3.2.2.2
11760002	3.2.2.2
11760004	3.2.2.2
11760003	3.2.2.2
11750001	1.1.5.2
11740001	3.1.1.2
11740001	3.1.1.1
11740002	3.1.1.2
11740002	3.1.1.1
11740003	3.1.1.2
11740003	3.1.1.1
11740004	3.1.1.2
11740004	3.1.1.1
11740005	3.1.1.2
11740005	3.1.1.1
11740006	3.1.1.2
11740006	3.1.1.1
11740007	3.1.1.2
11740007	3.1.1.1
11740008	3.1.1.2
11740008	3.1.1.1
11730001	2.2.3.1
11720001	3.2.2.1
11720001	4.2.1.1
11720001	4.2.1.2
11720002	3.2.2.1
11720002	4.2.1.1
11720002	4.2.1.2
11720003	3.2.2.1
11720003	4.2.1.1
11720003	4.2.1.2
11720004	3.2.2.1
11720004	4.2.1.1
11720004	4.2.1.2
11720005	3.2.2.1
11720005	4.2.1.1
11720005	4.2.1.2
11720006	3.2.2.1
